ad_id,xyzCampId,fbCampId,interest,impr,Clicks,Spent,conv,appConv,totConv,appConVal,conVal,totConVal,CPM,costPerCon,ROAS,gender_F,gender_M,age_30-34,age_35-39,age_40-44,age_45-49
1121963,1178,144684,27,720859,162,213.6899986,13,5,18,500,65,565,0.296437997722,11.8716665889,2.64401705134,1,0,0,1,0,0
1121971,1178,144685,28,41111,8,10.96000016,1,0,1,0,5,5,0.266595319014,10.96000016,0.456204372902,1,0,0,1,0,0
1121973,1178,144686,29,148616,25,37.39999962,6,4,10,400,30,430,0.251655270092,3.739999962,11.49732632,1,0,0,1,0,0
1121976,1178,144686,29,707260,135,210.8200028,13,6,19,600,65,665,0.298079917993,11.0957896211,3.1543496403,1,0,0,1,0,0
1121977,1178,144686,29,139596,26,42.41000032,1,1,2,100,5,105,0.303805268919,21.20500016,2.47583115321,1,0,0,1,0,0
1121983,1178,144687,30,105399,22,33.19999933,2,0,2,0,10,10,0.31499349453,16.599999665,0.301204825356,1,0,0,1,0,0
1121994,1178,144689,32,222378,50,72.91000104,1,0,1,0,5,5,0.327865171195,72.91000104,0.0685776975542,1,0,0,1,0,0
1122003,1178,144691,63,975792,210,293.8800011,10,4,14,400,50,450,0.301170742433,20.99142865,1.53123723396,1,0,0,1,0,0
1122004,1178,144691,63,579150,125,167.0499997,5,1,6,100,25,125,0.288439954589,27.8416666167,0.74827895974,1,0,0,1,0,0
1122005,1178,144691,63,449588,81,123.800001,5,2,7,200,25,225,0.275363223663,17.6857144286,1.81744748128,1,0,0,1,0,0
1122006,1178,144691,63,318157,56,85.70000196,3,0,3,0,15,15,0.269363873685,28.56666732,0.175029167526,1,0,0,1,0,0
1122007,1178,144691,63,196967,43,65.17999971,2,1,3,100,10,110,0.330918375718,21.72666657,1.68763425114,1,0,0,1,0,0
1122011,1178,144692,64,158298,37,46.43000007,4,1,5,100,20,120,0.293307559603,9.286000014,2.58453585654,1,0,0,1,0,0
1122012,1178,144692,64,222739,55,68.55999959,5,2,7,200,25,225,0.307804199489,9.79428565571,3.28179698579,1,0,0,1,0,0
1122022,1178,144694,2,20780,5,8.189999938,1,0,1,0,5,5,0.39412896718,8.189999938,0.610500615122,1,0,0,1,0,0
1122027,1178,144695,7,128616,33,48.54999948,2,0,2,0,10,10,0.377480247248,24.27499974,0.205973225687,1,0,0,1,0,0
1122039,1178,144697,10,258954,61,82.27999902,1,0,1,0,5,5,0.317739826456,82.27999902,0.0607681096202,1,0,0,0,1,0
1122040,1178,144697,10,205289,48,71.53000104,3,0,3,0,15,15,0.348435625094,23.84333368,0.209702219795,1,0,0,0,1,0
1122041,1178,144697,10,611601,138,191.419996,8,3,11,300,40,340,0.312981823117,17.4018178182,1.7761989714,1,0,0,0,1,0
1122043,1178,144697,10,947657,233,321.8700004,8,4,12,400,40,440,0.339648206471,26.8225000333,1.36701152469,1,0,0,0,1,0
1122044,1178,144697,10,233043,49,65.03000033,2,0,2,0,10,10,0.279047215879,32.515000165,0.153775179905,1,0,0,0,1,0
1122047,1178,144698,15,582725,142,194.8099988,9,2,11,200,45,245,0.33430863409,17.7099998909,1.25763565273,1,0,0,0,1,0
1122052,1178,144699,16,265038,51,78.45999932,2,1,3,100,10,110,0.296033019114,26.1533331067,1.40198828643,1,0,0,0,1,0
1122054,1178,144699,16,222273,39,53.62999868,6,1,7,100,30,130,0.241279861612,7.66142838286,2.42401646839,1,0,0,0,1,0
1122055,1178,144699,16,797234,170,243.7699978,4,1,5,100,20,120,0.305769695974,48.75399956,0.492267305587,1,0,0,0,1,0
1122056,1178,144699,16,925555,182,262.8899981,4,2,6,200,20,220,0.284034982362,43.8149996833,0.836851921298,1,0,0,0,1,0
1122058,1178,144700,18,22210,3,4.050000191,1,1,2,100,5,105,0.182350301261,2.0250000955,25.9259247032,1,0,0,0,1,0
1122075,1178,144703,21,46391,11,16.40999985,3,1,4,100,15,115,0.353732401759,4.1024999625,7.00792206284,1,0,0,0,1,0
1122078,1178,144703,21,190477,42,66.38999987,1,0,1,0,5,5,0.348546017997,66.38999987,0.0753125472178,1,0,0,0,1,0
1122079,1178,144703,21,25382,7,9.609999895,1,0,1,0,5,5,0.378614762233,9.609999895,0.520291368848,1,0,0,0,1,0
1122085,1178,144704,22,65726,17,22.12000012,2,0,2,0,10,10,0.336548704014,11.06000006,0.452079563551,1,0,0,0,1,0
1122089,1178,144705,23,195220,51,78.06000042,1,0,1,0,5,5,0.399856574224,78.06000042,0.0640532919946,1,0,0,0,1,0
1122092,1178,144705,23,107501,27,40.87999928,2,2,4,200,10,210,0.380275525623,10.21999982,5.13698639185,1,0,0,0,1,0
1122101,1178,144707,25,197772,63,88.21000016,7,2,9,200,35,235,0.446018648545,9.80111112889,2.66409703632,1,0,0,0,1,0
1122102,1178,144707,25,138154,35,48.93999863,1,0,1,0,5,5,0.354242357297,48.93999863,0.10216592031,1,0,0,0,1,0
1122103,1178,144707,25,270124,69,95.84999895,2,0,2,0,10,10,0.354837033918,47.924999475,0.104329682937,1,0,0,0,1,0
1122105,1178,144708,26,303971,77,106.9299998,11,6,17,600,55,655,0.351776978067,6.28999998824,6.12550267675,1,0,0,0,1,0
1122107,1178,144708,26,682046,183,254.419997,4,2,6,200,20,220,0.373024688951,42.4033328333,0.864711903915,1,0,0,0,1,0
1122109,1178,144708,26,328365,83,117.3400005,2,1,3,100,10,110,0.357346247316,39.1133335,0.937446731986,1,0,0,0,1,0
1122112,1178,144709,27,1083259,276,390.2599992,11,0,11,0,55,55,0.360264718964,35.4781817455,0.140931686857,1,0,0,0,1,0
1122113,1178,144709,27,913929,245,340.4099993,7,2,9,200,35,235,0.372468757748,37.8233332556,0.690343998364,1,0,0,0,1,0
1122118,1178,144710,28,101586,24,33.47000039,2,1,3,100,10,110,0.329474537732,11.1566667967,3.28652520819,1,0,0,0,1,0
1122120,1178,144710,28,181053,46,66.27999985,3,1,4,100,15,115,0.366080649589,16.5699999625,1.73506337146,1,0,0,0,1,0
1122121,1178,144710,28,133419,35,48.18000007,2,1,3,100,10,110,0.361117982221,16.0600000233,2.28310501951,1,0,0,0,1,0
1122125,1178,144711,29,489573,113,156.1199993,3,2,5,200,15,215,0.318890133443,31.22399986,1.37714579147,1,0,0,0,1,0
1122127,1178,144711,29,822023,194,288.3300035,6,0,6,0,30,30,0.350756613258,48.0550005833,0.104047444372,1,0,0,0,1,0
1122131,1178,144712,30,93176,29,40.37000024,1,1,2,100,5,105,0.433266079677,20.18500012,2.60094127758,1,0,0,0,1,0
1122138,1178,144713,31,47229,13,19.27999985,1,0,1,0,5,5,0.408223757649,19.27999985,0.259336101603,1,0,0,0,1,0
1122139,1178,144713,31,92263,24,34.03000015,1,0,1,0,5,5,0.368836913497,34.03000015,0.146929179488,1,0,0,0,1,0
1122140,1178,144713,31,81551,21,29.67000008,1,0,1,0,5,5,0.363821413349,29.67000008,0.168520390513,1,0,0,0,1,0
1122145,1178,144714,32,141037,32,47.78999913,3,0,3,0,15,15,0.33884724668,15.92999971,0.313873200943,1,0,0,0,1,0
1122146,1178,144714,32,319501,79,111.6500003,0,0,0,0,0,0,0.349451176366,inf,0.0,1,0,0,0,1,0
1122149,1178,144715,36,72741,19,24.33000016,2,0,2,0,10,10,0.334474370163,12.16500008,0.41101520486,1,0,0,0,1,0
1122154,1178,144716,63,597419,135,188.5100002,2,1,3,100,10,110,0.315540684511,62.8366667333,0.583523419889,1,0,0,0,1,0
1122157,1178,144716,63,98768,21,33.14000034,1,1,2,100,5,105,0.335533779564,16.57000017,3.16837655168,1,0,0,0,1,0
1122160,1178,144717,64,173165,41,59.85000026,1,0,1,0,5,5,0.345624117229,59.85000026,0.0835421884424,1,0,0,0,1,0
1122165,1178,144718,65,55823,13,21.10999966,1,1,2,100,5,105,0.378159533884,10.55499983,4.97394607727,1,0,0,0,1,0
1122166,1178,144718,65,118451,28,38.35000062,4,1,5,100,20,120,0.323762573722,7.670000124,3.12907426493,1,0,0,0,1,0
1122176,1178,144719,2,74424,22,30.84000027,1,1,2,100,5,105,0.4143824609,15.420000135,3.40466923089,1,0,0,0,1,0
1122177,1178,144720,7,47929,12,14.58999991,1,1,2,100,5,105,0.304408602516,7.294999955,7.19671011979,1,0,0,0,1,0
1122182,1178,144720,7,40801,12,15.91999972,0,0,0,0,0,0,0.390186508174,inf,0.0,1,0,0,0,1,0
1122183,1178,144721,66,66017,17,24.22000015,1,0,1,0,5,5,0.366875201085,24.22000015,0.206440956608,1,0,0,0,1,0
1122189,1178,144722,10,725043,179,238.4000007,5,3,8,300,25,325,0.328808085451,29.8000000875,1.36325502955,1,0,0,0,0,1
1122191,1178,144722,10,382776,97,132.7300007,5,1,6,100,25,125,0.346756329289,22.1216667833,0.941761465688,1,0,0,0,0,1
1122192,1178,144722,10,548250,137,201.6000042,5,1,6,100,25,125,0.367715465937,33.6000007,0.620039669622,1,0,0,0,0,1
1122193,1178,144722,10,1358324,346,465.0799981,8,2,10,200,40,240,0.342392535286,46.50799981,0.516040253248,1,0,0,0,0,1
1122197,1178,144723,15,662249,163,234.9399992,2,0,2,0,10,10,0.354760821383,117.4699996,0.0425640590536,1,0,0,0,0,1
1122200,1178,144723,15,559554,139,195.0799994,2,0,2,0,10,10,0.348634804505,97.5399997,0.0512610212772,1,0,0,0,0,1
1122201,1178,144724,16,320757,68,104.6899989,2,0,2,0,10,10,0.326384144072,52.34499945,0.0955201079862,1,0,0,0,0,1
1122202,1178,144724,16,906151,202,295.5499957,1,0,1,0,5,5,0.326159763329,295.5499957,0.0169176114794,1,0,0,0,0,1
1122203,1178,144724,16,699314,164,226.0300014,3,0,3,0,15,15,0.323216754419,75.3433338,0.0663628717741,1,0,0,0,0,1
1122204,1178,144724,16,850337,198,287.690003,3,1,4,100,15,115,0.338324691269,71.92250075,0.39973582259,1,0,0,0,0,1
1122205,1178,144724,16,1015460,247,315.9000051,9,2,11,200,45,245,0.31109054527,28.7181822818,0.775561874152,1,0,0,0,0,1
1122209,1178,144725,18,890295,227,332.9899989,1,0,1,0,5,5,0.374022092565,332.9899989,0.0150154659795,1,0,0,0,0,1
1122210,1178,144725,18,791817,194,282.490001,4,2,6,200,20,220,0.356761727773,47.0816668333,0.778788626929,1,0,0,0,0,1
1122211,1178,144725,18,317601,76,115.6600008,1,0,1,0,5,5,0.364167621638,115.6600008,0.0432301570588,1,0,0,0,0,1
1122212,1178,144725,18,685211,164,247.3200026,4,3,7,300,20,320,0.360939918653,35.3314289429,1.2938702759,1,0,0,0,0,1
1122213,1178,144726,19,32781,7,11.20000017,2,2,4,200,10,210,0.341661333394,2.8000000425,18.7499997154,1,0,0,0,0,1
1122216,1178,144726,19,76785,19,25.45999998,3,0,3,0,15,15,0.331575177183,8.48666666,0.589159466292,1,0,0,0,0,1
1122217,1178,144726,19,719083,206,299.5299983,12,5,17,500,60,560,0.416544402107,17.6194116647,1.86959571054,1,0,0,0,0,1
1122223,1178,144727,20,368480,107,140.4200011,5,4,9,400,25,425,0.381079030341,15.6022223444,3.02663435886,1,0,0,0,0,1
1122224,1178,144727,20,260945,73,100.8800011,2,2,4,200,10,210,0.38659488053,25.220000275,2.08168118269,1,0,0,0,0,1
1122225,1178,144728,21,40998,10,13.35000038,1,0,1,0,5,5,0.325625649544,13.35000038,0.374531824545,1,0,0,0,0,1
1122227,1178,144728,21,183293,53,73.74999964,2,1,3,100,10,110,0.402361244783,24.5833332133,1.49152543101,1,0,0,0,0,1
1122232,1178,144729,22,221561,55,76.75999916,1,0,1,0,5,5,0.346450860756,76.75999916,0.0651380934695,1,0,0,0,0,1
1122233,1178,144729,22,436943,109,145.8199974,1,1,2,100,5,105,0.333727734281,72.9099987,0.72006584743,1,0,0,0,0,1
1122240,1178,144730,23,284488,90,125.2700011,1,1,2,100,5,105,0.440334921332,62.63500055,0.838189503297,1,0,0,0,0,1
1122244,1178,144731,24,85083,32,38.62999976,1,1,2,100,5,105,0.454027241165,19.31499988,2.7180947619,1,0,0,0,0,1
1122246,1178,144731,24,14167,5,7.139999986,1,0,1,0,5,5,0.503988140467,7.139999986,0.700280113418,1,0,0,0,0,1
1122249,1178,144732,25,300637,84,116.9899981,2,0,2,0,10,10,0.389140385581,58.49499905,0.0854773926182,1,0,0,0,0,1
1122253,1178,144732,25,449921,129,175.9700005,5,1,6,100,25,125,0.391113107634,29.3283334167,0.710348352815,1,0,0,0,0,1
1122254,1178,144732,25,282899,71,105.6600007,1,0,1,0,5,5,0.373490188018,105.6600007,0.0473215972636,1,0,0,0,0,1
1122257,1178,144733,26,669671,186,259.1799988,4,1,5,100,20,120,0.387025866134,51.83599976,0.462998690314,1,0,0,0,0,1
1122258,1178,144733,26,108655,28,46.92000186,1,0,1,0,5,5,0.431825519856,46.92000186,0.106564360652,1,0,0,0,0,1
1122260,1178,144733,26,536248,146,187.7399978,3,0,3,0,15,15,0.350099203727,62.5799992667,0.0798977318407,1,0,0,0,0,1
1122262,1178,144734,27,1055017,265,380.6599952,16,2,18,200,80,280,0.360809347338,21.1477775111,0.735564555064,1,0,0,0,0,1
1122265,1178,144734,27,1428421,367,541.7000023,10,0,10,0,50,50,0.379229934522,54.17000023,0.092302011792,1,0,0,0,0,1
1122266,1178,144734,27,1088027,272,409.5600026,9,4,13,400,45,445,0.376424484503,31.5046155846,1.08653188098,1,0,0,0,0,1
1122267,1178,144735,28,288517,78,102.3900002,3,0,3,0,15,15,0.354883768374,34.1300000667,0.146498681226,1,0,0,0,0,1
1122268,1178,144735,28,202231,53,67.13000107,3,1,4,100,15,115,0.331947135058,16.7825002675,1.71309396942,1,0,0,0,0,1
1122270,1178,144735,28,73222,16,22.86000025,1,0,1,0,5,5,0.312201254404,22.86000025,0.218722657276,1,0,0,0,0,1
1122271,1178,144735,28,348542,96,134.889999,2,0,2,0,10,10,0.387012179307,67.4449995,0.0741344804962,1,0,0,0,0,1
1122273,1178,144736,29,1097966,266,369.069997,16,8,24,800,80,880,0.336139732014,15.3779165417,2.38437154782,1,0,0,0,0,1
1122274,1178,144736,29,526923,138,198.0899972,2,1,3,100,10,110,0.375937275845,66.0299990667,0.555303152884,1,0,0,0,0,1
1122276,1178,144736,29,264386,66,91.00000054,4,1,5,100,20,120,0.344193718805,18.200000108,1.31868131086,1,0,0,0,0,1
1122277,1178,144736,29,854940,227,297.9100007,8,3,11,300,40,340,0.348457202494,27.0827273364,1.14128427781,1,0,0,0,0,1
1122279,1178,144737,30,113567,34,50.29000044,3,0,3,0,15,15,0.442822302606,16.76333348,0.298270031194,1,0,0,0,0,1
1122282,1178,144737,30,22859,6,9.419999838,1,0,1,0,5,5,0.412091510477,9.419999838,0.530785571761,1,0,0,0,0,1
1122288,1178,144738,31,51754,13,20.51999998,1,0,1,0,5,5,0.39649109209,20.51999998,0.243664717586,1,0,0,0,0,1
1122290,1178,144738,31,104347,28,38.13999993,4,3,7,300,20,320,0.365511226293,5.44857141857,8.39014159904,1,0,0,0,0,1
1122303,1178,144741,63,391998,97,142.0500025,3,1,4,100,15,115,0.362374304206,35.512500625,0.809574079381,1,0,0,0,0,1
1122304,1178,144741,63,1111156,282,402.3000026,5,0,5,0,25,25,0.362055375303,80.46000052,0.0621426791907,1,0,0,0,0,1
1122308,1178,144741,63,427772,117,159.299999,3,1,4,100,15,115,0.372394637798,39.82499975,0.721908353559,1,0,0,0,0,1
1122310,1178,144742,64,536457,136,193.6599991,2,1,3,100,10,110,0.360998177114,64.5533330333,0.568005785971,1,0,0,0,0,1
1122311,1178,144742,64,179894,43,66.83999872,2,0,2,0,10,10,0.371552129143,33.41999936,0.149611014236,1,0,0,0,0,1
1122312,1178,144742,64,479882,131,178.6700007,6,0,6,0,30,30,0.372320696963,29.77833345,0.167907314504,1,0,0,0,0,1
1122313,1178,144742,64,358261,91,130.3600011,1,0,1,0,5,5,0.363868802633,130.3600011,0.0383553233953,1,0,0,0,0,1
1122316,1178,144743,65,346688,88,114.8599998,2,0,2,0,10,10,0.331306534406,57.4299999,0.0870625110344,1,0,0,0,0,1
1314296,1178,179863,100,33445,2,3.199999928,1,0,1,0,5,5,0.0956794716101,3.199999928,1.56250003516,0,1,1,0,0,0
1314297,1178,179864,101,72228,5,7.529999852,4,4,8,400,20,420,0.104253196157,0.9412499815,55.7768935266,0,1,1,0,0,0
1314298,1178,179865,102,49699,2,2.690000057,2,1,3,100,10,110,0.0541258386889,0.896666685667,40.8921924421,0,1,1,0,0,0
1314299,1178,179866,103,189761,18,27.32999969,4,1,5,100,20,120,0.144023269745,5.465999938,4.39077941314,0,1,1,0,0,0
1314301,1178,179868,105,312524,37,53.78999972,2,0,2,0,10,10,0.172114780689,26.89499986,0.185908162336,0,1,1,0,0,0
1314303,1178,179870,107,496760,42,61.00999904,10,3,13,300,50,350,0.122815844754,4.69307684923,5.73676455511,0,1,1,0,0,0
1314306,1178,179873,110,310988,34,46.66999936,11,3,14,300,55,355,0.15007009711,3.33357138286,7.60659963292,0,1,1,0,0,0
1314307,1178,179874,111,98606,9,12.10999984,1,0,1,0,5,5,0.122811997647,12.10999984,0.412881921227,0,1,1,0,0,0
1314308,1178,179875,112,51104,2,3.199999928,3,1,4,100,15,115,0.0626174062304,0.799999982,35.9375008086,0,1,1,0,0,0
1314309,1178,179876,113,276762,22,32.09000015,5,1,6,100,25,125,0.115947999183,5.34833335833,3.89529446606,0,1,1,0,0,0
1314312,1178,179879,101,33534,2,2.960000038,1,1,2,100,5,105,0.0882686240234,1.480000019,35.4729725176,0,1,0,1,0,0
1314313,1178,179880,102,128859,16,23.69999957,1,0,1,0,5,5,0.183921957876,23.69999957,0.210970467963,0,1,0,1,0,0
1314314,1178,179881,103,92080,12,16.94000018,3,2,5,200,15,215,0.183970462424,3.388000036,12.6918534661,0,1,0,1,0,0
1314316,1178,179883,105,211882,33,46.64999926,3,1,4,100,15,115,0.220169713614,11.662499815,2.46516616987,0,1,0,1,0,0
1314318,1178,179885,107,112776,9,12.67999995,1,0,1,0,5,5,0.112435269472,12.67999995,0.394321768116,0,1,0,1,0,0
1314319,1178,179886,108,145324,14,19.82000005,2,1,3,100,10,110,0.136384905797,6.60666668333,5.54994953191,0,1,0,1,0,0
1314320,1178,179887,109,106492,14,21.26000023,2,0,2,0,10,10,0.199639411693,10.630000115,0.470366881083,0,1,0,1,0,0
1314321,1178,179888,110,233845,30,40.73000062,3,0,3,0,15,15,0.174175204174,13.5766668733,0.368278904288,0,1,0,1,0,0
1314323,1178,179890,112,155426,17,25.01000023,3,0,3,0,15,15,0.160912590107,8.33666674333,0.599760090446,0,1,0,1,0,0
1314324,1178,179891,113,97540,8,11.5199995,2,1,3,100,10,110,0.118105387533,3.83999983333,9.54861152555,0,1,0,1,0,0
1314325,1178,179892,114,61441,5,7.700000048,1,0,1,0,5,5,0.125323481844,7.700000048,0.649350645303,0,1,0,1,0,0
1314326,1178,179893,100,76703,9,12.14999962,3,1,4,100,15,115,0.158403186577,3.037499905,9.46502087216,0,1,0,0,1,0
1314327,1178,179894,101,68619,10,14.96000034,1,0,1,0,5,5,0.218015423425,14.96000034,0.334224591334,0,1,0,0,1,0
1314330,1178,179897,104,17559,1,1.49000001,1,1,2,100,5,105,0.0848567691782,0.745000005,70.4697981848,0,1,0,0,1,0
1314331,1178,179898,105,137879,19,28.47000003,2,0,2,0,10,10,0.206485396833,14.235000015,0.351246926219,0,1,0,0,1,0
1314332,1178,179899,106,67710,10,15.14999998,1,0,1,0,5,5,0.223748338207,15.14999998,0.330033003736,0,1,0,0,1,0
1314333,1178,179900,107,348180,41,60.22999907,3,1,4,100,15,115,0.17298523485,15.0574997675,1.90934753073,0,1,0,0,1,0
1314334,1178,179901,108,146246,18,28.71999955,3,1,4,100,15,115,0.196381436415,7.1799998875,4.00417833572,0,1,0,0,1,0
1314336,1178,179903,110,187236,24,34.86999965,2,2,4,200,10,210,0.186235551123,8.7174999125,6.02236885884,0,1,0,0,1,0
1314337,1178,179904,111,72157,9,13.50000036,1,1,2,100,5,105,0.187092040412,6.75000018,7.77777757037,0,1,0,0,1,0
1314338,1178,179905,112,91180,10,13.55999994,1,0,1,0,5,5,0.148716823207,13.55999994,0.368731565053,0,1,0,0,1,0
1314339,1178,179906,113,86293,6,9.259999871,1,1,2,100,5,105,0.107308818456,4.6299999355,11.3390930305,0,1,0,0,1,0
1314341,1178,179908,100,101410,12,17.94000006,4,0,4,0,20,20,0.1769056312,4.485000015,1.11482719806,0,1,0,0,0,1
1314343,1178,179910,102,134245,18,25.75000024,2,1,3,100,10,110,0.19181347715,8.58333341333,4.27184462038,0,1,0,0,0,1
1314345,1178,179912,104,125650,20,30.08000076,4,0,4,0,20,20,0.239395151293,7.52000019,0.664893600222,0,1,0,0,0,1
1314346,1178,179913,105,50406,5,7.26000011,1,1,2,100,5,105,0.144030474745,3.630000055,14.4628096982,0,1,0,0,0,1
1314348,1178,179915,107,121769,13,18.41999996,2,1,3,100,10,110,0.151270027347,6.13999998667,5.97176982839,0,1,0,0,0,1
1314349,1178,179916,108,267106,34,50.5,4,1,5,100,20,120,0.189063517854,10.1,2.37623762376,0,1,0,0,0,1
1314350,1178,179917,109,365539,57,82.13999915,5,2,7,200,25,225,0.224709262623,11.7342855929,2.73922574054,0,1,0,0,0,1
1314351,1178,179918,110,188758,25,36.60000038,2,1,3,100,10,110,0.193899068543,12.2000001267,3.00546444967,0,1,0,0,0,1
1314353,1178,179920,112,108426,13,19.58000016,1,0,1,0,5,5,0.180583994245,19.58000016,0.255362612826,0,1,0,0,0,1
1314354,1178,179921,113,138525,9,13.65000045,3,0,3,0,15,15,0.0985381732539,4.55000015,1.09890106267,0,1,0,0,0,1
1314355,1178,179922,114,150858,21,30.26000011,1,0,1,0,5,5,0.200585982248,30.26000011,0.165234632578,0,1,0,0,0,1
1314357,1178,179924,101,524306,81,113.6800029,10,4,14,400,50,450,0.216819954187,8.12000020714,3.95847984272,1,0,1,0,0,0
1314358,1178,179925,102,104496,9,11.42999983,3,2,5,200,15,215,0.109382175681,2.285999966,18.8101490112,1,0,1,0,0,0
1314359,1178,179926,103,452519,68,99.52000237,7,2,9,200,35,235,0.219924472497,11.0577780411,2.36133434891,1,0,1,0,0,0
1314360,1178,179927,104,442919,76,110.7800021,21,2,23,200,105,305,0.250113456637,4.81652183043,2.75320449737,1,0,1,0,0,0
1314361,1178,179928,105,596831,86,120.8799992,11,0,11,0,55,55,0.20253639506,10.9890908364,0.454996693944,1,0,1,0,0,0
1314362,1178,179929,106,173912,26,35.54000032,2,1,3,100,10,110,0.204356227977,11.8466667733,3.09510408018,1,0,1,0,0,0
1314363,1178,179930,107,780967,86,119.6400018,20,4,24,400,100,500,0.153194695551,4.985000075,4.17920421663,1,0,1,0,0,0
1314364,1178,179931,108,132124,8,11.18999994,4,0,4,0,20,20,0.0846931665708,2.797499985,1.78731010789,1,0,1,0,0,0
1314365,1178,179932,109,623137,100,138.9200006,12,1,13,100,60,160,0.222936530169,10.6861538923,1.15174200482,1,0,1,0,0,0
1314366,1178,179933,110,99020,10,14.48000044,4,1,5,100,20,120,0.146233088669,2.896000088,8.28729256586,1,0,1,0,0,0
1314367,1178,179934,111,665817,117,163.8000002,23,9,32,900,115,1015,0.246013544563,5.11875000625,6.19658118902,1,0,1,0,0,0
1314368,1178,179935,112,699232,80,111.9899995,12,3,15,300,60,360,0.160161433544,7.46599996667,3.21457274406,1,0,1,0,0,0
1314371,1178,179938,100,72982,11,15.04999995,1,0,1,0,5,5,0.206215230468,15.04999995,0.332225914725,1,0,0,1,0,0
1314372,1178,179939,101,975884,167,237.3199975,14,3,17,300,70,370,0.243184638236,13.9599998529,1.55907636903,1,0,0,1,0,0
1314373,1178,179940,102,245607,33,47.87999952,3,1,4,100,15,115,0.194945581844,11.96999988,2.40183795223,1,0,0,1,0,0
1314377,1178,179944,106,485369,114,164.6400015,3,0,3,0,15,15,0.339205844419,54.8800005,0.0911078708901,1,0,0,1,0,0
1314378,1178,179945,107,866355,139,200.8299961,11,5,16,500,55,555,0.23181028112,12.5518747562,2.76353139858,1,0,0,1,0,0
1314379,1178,179946,108,502710,72,105.2199969,8,2,10,200,40,240,0.209305557677,10.52199969,2.28093525063,1,0,0,1,0,0
1314380,1178,179947,109,475184,88,127.3200028,4,1,5,100,20,120,0.267938320314,25.46400056,0.942507048076,1,0,0,1,0,0
1314381,1178,179948,110,357401,47,68.67000008,8,1,9,100,40,140,0.192137123511,7.63000000889,2.03873598132,1,0,0,1,0,0
1314382,1178,179949,111,99810,14,20.05000019,2,0,2,0,10,10,0.200881677086,10.025000095,0.498753112481,1,0,0,1,0,0
1314383,1178,179950,112,81569,6,9.409999967,3,1,4,100,15,115,0.115362453469,2.35249999175,12.2210414881,1,0,0,1,0,0
1314384,1178,179951,113,441192,53,77.59999979,6,2,8,200,30,230,0.17588714163,9.69999997375,2.96391753379,1,0,0,1,0,0
1314385,1178,179952,114,90470,11,16.73000002,1,1,2,100,5,105,0.184923179175,8.36500001,6.27615062011,1,0,0,1,0,0
1314386,1178,179953,100,834243,166,246.7499975,18,7,25,700,90,790,0.295777126689,9.8699999,3.2016211064,1,0,0,0,1,0
1314387,1178,179954,101,696612,152,223.1899948,31,9,40,900,155,1055,0.320393554518,5.57974987,4.7269143984,1,0,0,0,1,0
1314388,1178,179955,102,329333,48,67.60999918,1,0,1,0,5,5,0.205293727565,67.60999918,0.073953558063,1,0,0,0,1,0
1314389,1178,179956,103,1114711,224,319.0000019,6,0,6,0,30,30,0.286172830357,53.1666669833,0.0940438865872,1,0,0,0,1,0
1314390,1178,179957,104,267316,58,82.92999887,3,0,3,0,15,15,0.310232080646,27.6433329567,0.18087543958,1,0,0,0,1,0
1314391,1178,179958,105,228629,38,57.0,2,0,2,0,10,10,0.249312204488,28.5,0.175438596491,1,0,0,0,1,0
1314392,1178,179959,106,758340,159,233.110002,13,4,17,400,65,465,0.307395102461,13.7123530588,1.99476640217,1,0,0,0,1,0
1314393,1178,179960,107,877535,149,217.7799966,5,2,7,200,25,225,0.248172433692,31.1114280857,1.03315273906,1,0,0,0,1,0
1314394,1178,179961,108,1357386,223,323.0600071,10,1,11,100,50,150,0.238001575897,29.3690915545,0.464310025083,1,0,0,0,1,0
1314395,1178,179962,109,280240,61,87.99000168,2,2,4,200,10,210,0.313980879532,21.99750042,2.3866347993,1,0,0,0,1,0
1314396,1178,179963,110,419922,75,105.4500008,3,1,4,100,15,115,0.251118066689,26.3625002,1.09056424019,1,0,0,0,1,0
1314397,1178,179964,111,402975,83,120.8999977,1,0,1,0,5,5,0.300018605869,120.8999977,0.0413564937562,1,0,0,0,1,0
1314398,1178,179965,112,1137635,211,301.0499992,30,10,40,1000,150,1150,0.264627933564,7.52624998,3.81996347137,1,0,0,0,1,0
1314400,1178,179967,114,250234,40,62.31999922,4,1,5,100,20,120,0.249046888992,12.463999844,1.92554559535,1,0,0,0,1,0
1314401,1178,179968,100,904907,195,279.219995,11,1,12,100,55,155,0.308562089806,23.2683329167,0.555117838176,1,0,0,0,0,1
1314402,1178,179969,101,589270,107,158.0500023,10,4,14,400,50,450,0.268213216862,11.2892858786,2.84720021165,1,0,0,0,0,1
1314403,1178,179970,102,168714,24,36.01000071,2,2,4,200,10,210,0.213438130268,9.0025001775,5.83171329796,1,0,0,0,0,1
1314404,1178,179971,103,71982,11,16.34000051,1,0,1,0,5,5,0.227001201828,16.34000051,0.305997542469,1,0,0,0,0,1
1314405,1178,179972,104,558666,110,162.6399975,14,5,19,500,70,570,0.291122061303,8.55999986842,3.50467295107,1,0,0,0,0,1
1314406,1178,179973,105,1118200,235,333.7499943,11,4,15,400,55,455,0.298470751476,22.24999962,1.36329590343,1,0,0,0,0,1
